dataworld.information_source.provider	dataworld.data_provider
dataworld.mass_data_operation.ended_operation	type.datetime
education.educational_institution.number_of_staff	measurement_unit.dated_integer
education.fraternity_sorority.official_charity	organization.non_profit_organization
education.gender_enrollment.to	type.datetime
engineering.signal_modulation_mode.parent_modulation	engineering.signal_modulation_mode
event.event_producer.events_produced	event.produced_event
fictional_universe.event_in_fiction.location	fictional_universe.fictional_setting
fictional_universe.fictional_language.found_in_fictional_universe	fictional_universe.fictional_universe
government.government_position_held.basic_title	government.government_office_category
location.census_tract.avg_ns_res	measurement_unit.dated_float
location.hud_foreclosure_area.hhuniv	measurement_unit.dated_integer
location.place_with_neighborhoods.neighborhoods	location.neighborhood
location.statistical_region.crude_death_rate_drowning	measurement_unit.dated_ratio
location.uk_region.headquarters	location.citytown
measurement_unit.irradiance_unit.measurement_system	measurement_unit.measurement_system
measurement_unit.molar_energy_unit.measurement_system	measurement_unit.measurement_system
measurement_unit.molar_heat_capacity_unit.capacity_in_joules_per_mole_per_kelvin	type.float
metropolitan_transit.transit_line.alternate_lines	metropolitan_transit.transit_line
music.album.supporting_tours	music.concert_tour
music.release_track.release	music.release
people.ethnicity.languages_spoken	language.human_language
rail.rail_gauge.railways	rail.railway_gauge_relationship
soccer.football_team_management_tenure.manager	soccer.football_team_manager
spaceflight.space_program_sponsor.space_programs_sponsored	spaceflight.space_program
sports.sport_country.athletic_performances	sports.competitor_competition_relationship
symbols.heraldic_supporter.coat_of_arms	symbols.coat_of_arms
tv.tv_soundtrack.tv_program	tv.tv_program
tv.tv_subject.tv_episodes	tv.tv_series_episode
american_football.game_passing_statistics.yards_lost_on_sacks	type.int
american_football.game_receiving_statistics.touchdowns	type.int
architecture.structure.architectural_style	architecture.architectural_style
automotive.truck_trim_level.flareside	type.boolean
basketball.basketball_team_stats.average_assists	type.float
biology.breed_registration.from	type.datetime
biology.gene_group_membership.group	biology.gene_group
biology.organism.place_of_birth	location.location
book.book_edition.author_editor	book.author
business.consumer_product.asin	type.enumeration
dataworld.data_tool.bot_users	type.user
film.film.other_crew	film.film_crew_gig
film.film.produced_by	film.producer
geography.mountaineer.first_ascents	geography.mountain
government.national_anthem_of_a_country.anthem	government.national_anthem
internet.website_ownership.owner	internet.website_owner
language.human_language.main_country	location.country
law.constitutional_convention_delegate.constitutional_conventions	law.constitutional_convention
location.statistical_region.crude_cancer_rate_myeloma	measurement_unit.dated_ratio
location.statistical_region.rent50_1	measurement_unit.dated_money_value
measurement_unit.absorbed_dose_rate_unit.rate_in_grays_per_second	type.float
measurement_unit.dated_float.source	dataworld.information_source
measurement_unit.time_unit.time_in_seconds	type.float
medicine.infectious_disease.vaccine	medicine.vaccine
medicine.manufactured_drug_form.marketing_start_date	type.datetime
medicine.manufactured_drug_form.shape	medicine.drug_form_shape
medicine.medical_trial.design	medicine.medical_trial_design
meteorology.meteorological_service.forecast_zones	meteorology.forecast_zone
metropolitan_transit.transit_agency.systems	metropolitan_transit.transit_system
music.album.contributor	music.recording_contribution
music.concert_tour.tour_manager	music.tour_manager
people.appointment_nomination.from	type.datetime
royalty.chivalric_title.order_of_chivalry	royalty.order_of_chivalry
skiing.ski_lift.ski_area	skiing.ski_area
soccer.football_player_transfer.purchasing_team	soccer.football_team
spaceflight.space_program.sponsor	spaceflight.space_program_sponsor
sports.sports_team_roster.team	sports.sports_team
travel.hotel_guest_visit.notable_guest	people.person
tv.tv_series_episode.season_number	type.int
astronomy.galaxy_classification_code.galaxy_shape	astronomy.galactic_shape
atom.feed_link.text_encoding	type.text_encoding
aviation.airline_alliance.number_of_countries_served	type.int
basketball.basketball_player_career_stats.offensive_rebounds	type.int
book.book_edition.height	type.float
book.poem.characters	book.poem_character
broadcast.advisory.content	broadcast.content
comic_books.comic_book_character.primary_universe	comic_books.comic_book_fictional_universe
computer.computer_emulator.peripheral_classes	computer.computer_peripheral_class
cricket.fall_of_wicket.score	type.int
food.beer_style.ibu_range	measurement_unit.integer_range
government.legislative_committee_membership.end_date	type.datetime
government.legislative_committee_membership.title	government.legislative_committee_title
interests.collection_category.sub_categories	interests.collection_category
law.constitution.in_force_from	type.datetime
law.patent_assignee.patents_assigned	law.us_patent
location.census_tract.ns_3_6_res	measurement_unit.dated_integer
location.country.capital	location.citytown
location.statistical_region.brain_drain_percent	measurement_unit.dated_percentage
location.statistical_region.smoking_prevalence_rate	measurement_unit.dated_percentage
measurement_unit.acceleration_unit.measurement_system	measurement_unit.measurement_system
measurement_unit.rect_size.y	type.float
measurement_unit.time_interval.end	type.datetime
medicine.drug_administration_route.drug_formulations	medicine.drug_formulation
medicine.drug_brand.canonical_drug	medicine.drug
olympics.olympic_city_bid.olympic_games	olympics.olympic_games
spaceflight.space_mission.space_program	spaceflight.space_program
sports.pro_sports_played.career_end	type.datetime
theater.play.playwright	book.author
theater.theater_actor.theater_roles	theater.theater_role
tv.video.service	tv.video_host
architecture.ownership.structure	architecture.structure
automotive.manufacturing_plant_model_relationship.model	automotive.model
automotive.trim_level.driveline	automotive.driveline
basketball.basketball_player_career_stats.free_throws_made	type.int
basketball.basketball_team_stats.offensive_rebounds	type.int
boats.ship_powerplant.motor_if_electric	boats.motor
broadcast.radio_station.founded	type.datetime
celebrities.celebrity.substance_abuse_problems	celebrities.substance_abuse_problem
cricket.cricket_team_stats.test_coach	cricket.cricket_coach
food.beer.ibu_scale	type.float
food.tea_type.tea	food.tea
geography.mountain.elevation	type.float
language.human_language.rosetta_project_code	type.rawstring
law.us_patent.assignee	law.patent_assignee
location.location.coterminous_with	location.cotermination
location.offical_symbol_variety.symbols_of_this_kind	location.location_symbol_relationship
location.statistical_region.gdp_nominal	measurement_unit.dated_money_value
medicine.diagnostic_sign.tests	medicine.diagnostic_test_signs
organization.non_profit_registration.date_registered	type.datetime
organization.organization.spun_off_from	organization.organization_spin_off
people.ethnicity.includes_groups	people.ethnicity
people.marriage.from	type.datetime
symbols.heraldic_mantling.color	symbols.heraldic_tincture
symbols.heraldic_ordinaire_color.coat_of_arms	symbols.coat_of_arms
symbols.namesake.named_after	symbols.name_source
theater.theater.theater_production_venue_relationship	theater.theater_production_venue_relationship
tv.regular_tv_appearance.seasons	tv.tv_series_season
american_football.football_game.season	sports.sports_league_season
automotive.upholstery.color	visual_art.color
book.short_non_fiction.mode_of_writing	book.short_non_fiction_variety
broadcast.tv_station.branding	type.text
conferences.type_of_conference.conferences_of_this_type	conferences.conference_series
cricket.cricket_bowler_stats.bowling_average	type.float
cricket.cricket_umpire_panel_membership.end	type.datetime
education.school.highest_grade_taught	education.grade_level
engineering.material.subclass	engineering.material
fictional_universe.fictional_date_time.other_calendar_system	fictional_universe.fictional_calendar_system
finance.currency.source_of_exchange	finance.exchange_rate
food.bottled_water.water_type	type.text
food.ingredient.more_general_ingredient	food.ingredient
games.playing_card_game.play_direction	games.playing_card_game_play_direction
government.legislative_election_results.number_of_seats	type.int
language.language_writing_system.iso_15924_numeric	type.enumeration
law.court.founded	type.datetime
library.public_library_system.nces_code	type.enumeration
location.statistical_region.crude_cancer_rate_larynx	measurement_unit.dated_ratio
location.statistical_region.energy_use_per_capita	measurement_unit.dated_kgoe
location.statistical_region.unemployment_rate	measurement_unit.dated_percentage
media_common.cause_of_loss.works_lost_this_way	media_common.lost_work
medicine.cancer_center.cancer_center_type	medicine.cancer_center_type
opera.opera_production.performed_at	opera.opera_house
protected_sites.natural_or_cultural_site_listing.designation	protected_sites.natural_or_cultural_site_designation
soccer.football_goal.match	soccer.football_match
soccer.football_team_manager_match_participation.match	soccer.football_match
spaceflight.space_mission.astronauts	spaceflight.astronaut
sports.boxing_weight_division.boxers_rated_at_this_weight	sports.boxer
symbols.coat_of_arms.ordinaire	symbols.heraldic_ordinaire_color
tennis.tennis_player.career_wins_singles	type.int
tv.sequence_of_tv_episode_segments.tv_series	tv.tv_program
tv.tv_series_episode.tvrage_id	type.enumeration
automotive.engine_type.used_in	automotive.engine
aviation.aircraft_model.cargo_capacity	type.float
aviation.aviation_incident_aircraft_relationship.flight_destination	aviation.airport
award.award_honor.achievement_level	award.award_achievement_level
biology.fossil_specimen.organism	biology.organism_classification
book.author.book_editions_published	book.book_edition
book.book_edition.lcc	type.rawstring
book.newspaper_price.amount	type.float
business.business_operation.assets	measurement_unit.dated_money_value
business.business_operation.current_liabilities	measurement_unit.dated_money_value
computer.computer.processor	computer.computer_processor
distilled_spirits.spirit_producing_region.distilleries	distilled_spirits.distillery
event.speech_topic.speeches_or_presentations_on_this_topic	event.speech_or_presentation
fictional_universe.fictional_object.featured_in_fictional_universe	fictional_universe.fictional_universe
fictional_universe.fictional_organization.appears_in_universes	fictional_universe.fictional_universe
film.film_film_distributor_relationship.region	location.location
film.production_company.films	film.film
food.recipe.preparation_time	type.float
government.legislative_committee.subcommittees	government.legislative_committee
location.australian_state.capital_city	location.citytown
location.location.area_water	type.float
location.location.people_born_here	people.person
location.statistical_region.crude_cancer_rate_female_breast	measurement_unit.dated_ratio
location.statistical_region.syphilis_incidence_rate	measurement_unit.dated_ratio
martial_arts.martial_arts_certification.person	martial_arts.martial_artist
measurement_unit.temperature_unit.kelvins_offset	type.float
media_common.cataloged_instance.isbn13	type.rawstring
olympics.olympic_games.competitions	olympics.olympic_event_competition
organization.non_profit_registration.date_of_revocation	type.datetime
physics.subatomic_particle_generation.particles	physics.particle
religion.religious_leadership_jurisdiction.organisation	religion.religious_organization
spaceflight.astronaut.missions	spaceflight.space_mission
symbols.armorial_grant.used_from	type.datetime
symbols.coat_of_arms.torse	symbols.heraldic_torse
travel.hotel_operator.hotels_operated	travel.hotel
tv.tv_regular_personal_appearance.seasons	tv.tv_series_season
tv.tv_song.episode_segments	tv.tv_segment_song_relationship
architecture.lighthouse.arlhs_number	type.enumeration
automotive.model.similar	automotive.model
automotive.platform.related	automotive.platform
award.award_achievement_level.higher_level	award.award_achievement_level
basketball.basketball_player_stats.fta	type.int
boxing.boxing_title_tenure.from	type.datetime
chemistry.chemical_compound.triple_point_pressure	type.float
comic_books.comic_book_story.letters	comic_books.comic_book_letterer
cvg.computer_videogame.designers	cvg.cvg_designer
cvg.game_version.peripherals_supported	computer.computer_peripheral
dataworld.mass_data_operation.estimated_primitive_count	type.int
engineering.battery_size_cell_variation.capacity	type.float
food.bottled_water.bicarbonate_content	type.float
games.game.derivative_games	games.game
geography.waterfall.waterfall_type	geography.waterfall_type
law.legal_case.judges	law.judge
location.administrative_division.country	location.country
location.census_tract.oth_vac	measurement_unit.dated_integer
location.dated_location.date_founded	type.datetime
location.metropolitan_area_category.metro_areas	location.metropolitan_area
location.partial_containment_relationship.partially_contained_by	location.location
measurement_unit.integer_ratio.denominator	type.int
measurement_unit.measurement_system.frequency_units	measurement_unit.unit_of_frequency
medicine.medical_trial.location	location.location
military.casualties.lower_estimate	type.int
organization.organization.phone_number	common.phone_number
pipeline.task_profile.available_votes	pipeline.vote_value
religion.religious_leadership_title.rank_or_role	religion.religious_leadership_role
religion.religious_organization_leadership.end_date	type.datetime
soccer.football_league.league_system	soccer.football_league_system
tv.tv_program.languages	language.human_language
tv.tv_program.spin_offs	tv.tv_program
tv.tv_series_episode.filming_locations	tv.tv_location
architecture.landscape_project.opened	type.datetime
atom.feed_person.uri	type.uri
automotive.body_style.range	type.float
award.ranking.note	type.text
boats.ship.beam	type.float
boats.ship.launched	type.datetime
business.business_operation.market_capitalization	measurement_unit.dated_money_value
business.product_line.producer_s	business.company_product_line_relationship
chemistry.chemical_element.atomic_number	type.int
computer.computer_processor.used_in_computers	computer.computer
dining.restaurant.chefs	dining.restaurant_chef_association
education.student_teacher_ratio.students	type.int
exhibitions.exhibition_run.exhibition	exhibitions.exhibition
film.film.cinematography	film.cinematographer
film.film_song.films	film.film_song_relationship
food.culinary_tool.used_in_recipes	food.recipe
government.election.general_election	government.general_election
language.conlang.date_created	type.datetime
location.census_tract.ns_3_oth	measurement_unit.dated_integer
location.it_region.capital	location.it_comune
location.statistical_region.crude_cancer_rate_leukemia	measurement_unit.dated_ratio
location.statistical_region.gni_at_constant_prices_per_capita	measurement_unit.adjusted_money_value
location.statistical_region.population_growth_rate	measurement_unit.dated_percentage
martial_arts.martial_artist.martial_arts_students	martial_arts.martial_artist
medicine.manufactured_drug_form.discontinued	type.boolean
military.casualties.upper_estimate	type.int
military.military_unit.servicemembers	military.military_service
opera.opera_character_voice.voice	music.voice
rail.railway.gauge	rail.railway_gauge_relationship
rail.railway_gauge_relationship.railway	rail.railway
sports.professional_sports_team.owner_s	sports.sports_team_owner
sports.sports_league_draft_pick.round	type.int
tennis.tennis_tournament_championship.tournament	tennis.tennis_tournament
travel.transportation.transport_terminus	travel.transport_terminus
tv.tv_guest_personal_appearance.appearance_type	tv.non_character_role
tv.tv_producer_term.producer	tv.tv_producer
astronomy.asteroid.spectral_type	astronomy.asteroid_spectral_type
astronomy.extraterrestrial_location.type_of_planetographic_feature	astronomy.type_of_planetographic_feature
automotive.privately_owned_vehicle.exterior_color	automotive.exterior_color
automotive.trim_level.front_headroom	type.float
biology.gene.alternate_symbol	type.rawstring
book.newspaper_issue.cover_price	measurement_unit.money_value
book.poem.verse_form	book.poetic_verse_form
chemistry.isotope.isotope_of	chemistry.chemical_element
cricket.cricket_roster_extras.byes	type.int
dining.cuisine.chefs	dining.chef
engineering.engine.variation_of	engineering.engine
food.cheese.region	location.location
government.national_anthem_of_a_country.official_anthem_until	type.datetime
location.census_tract.vac_36_bus	measurement_unit.dated_integer
location.statistical_region.electricity_consumption_per_capita	measurement_unit.dated_kilowatt_hour
location.statistical_region.prisoners_on_death_row	measurement_unit.dated_integer
location.uk_metropolitan_borough.administrative_headquarters	location.citytown
measurement_unit.recurring_money_value.frequency	measurement_unit.time_unit
medicine.drug.canonical_brands	medicine.drug_brand
military.military_combatant_group.conflict	military.military_conflict
military.military_commander.military_commands	military.military_command
military.military_service.to_date	type.datetime
people.deceased_person.date_of_cremation	type.datetime
protected_sites.protected_site.annual_visitors	measurement_unit.dated_integer
royalty.chivalric_rank_precedence.lower_rank	royalty.chivalric_rank
royalty.precedence.system	royalty.system_of_nobility
tv.tv_guest_role.episodes_appeared_in	tv.tv_series_episode
tv.tv_series_episode.subjects	tv.tv_subject
architecture.light_color_range.light_range	type.float
architecture.lighthouse.construction	architecture.lighthouse_construction_material
architecture.structure.topped_out	type.datetime
aviation.aircraft_model.aircraft_type	aviation.aircraft_type
biology.gene_ontology_group.related_term	type.text
boats.ship.owners	boats.ship_ownership
boats.ship_ownership.ship	boats.ship
book.newspaper_circulation.edition	book.newspaper_edition_type
cricket.cricket_coach.overall_odi_stats	cricket.cricket_team_stats
cvg.computer_game_rating.rating_system	cvg.computer_game_rating_system
dataworld.type_project_mediator.type_needing_work	freebase.type_profile
digicams.camera_format.cameras	digicams.digital_camera
digicams.digital_camera.supported_resolutions	digicams.camera_resolution
engineering.reaction_engine.specific_impulse	type.float
fictional_universe.character_species.found_in_fictional_universe	fictional_universe.fictional_universe
food.cheese.rind	type.text
government.australian_mp.senate_id	type.enumeration
government.government_service_channel.available_language	language.human_language
government.politician.government_positions_held	government.government_position_held
law.constitutional_amendment.ratification_completed_on	type.datetime
library.public_library_system.catalogue_web_link	type.uri
location.location_symbol_relationship.Kind_of_symbol	location.offical_symbol_variety
location.statistical_region.government_debt_percent_gdp	measurement_unit.dated_percentage
location.tr_district.capital	location.citytown
medicine.disease.affiliated_diseases	medicine.disease
medicine.manufactured_drug_form.label_sections	medicine.drug_label_section
music.album_content_type.albums	music.album
music.composition.lyricist	music.lyricist
music.release.label	music.record_label
olympics.olympic_participating_country.demonstration_medals_won	olympics.olympic_demonstration_medal_honor
physics.subatomic_particle_composition.particle	physics.quark
rail.rail_gauge.minimum_width	type.float
rail.railway.closed	type.datetime
royalty.chivalric_order_membership.from	type.datetime
sports.sports_award.award_winner	sports.sports_award_winner
transportation.highway_system.highways	transportation.road
transportation.road.end2	transportation.road_starting_point
american_football.game_receiving_statistics.game	american_football.football_game
aviation.airliner_accident.injuries	type.int
aviation.airport.airport_type	aviation.airport_type
chess.chess_player.games_played	chess.chess_game_participation
community.discussion_thread.post	common.document
computer.computer_peripheral.introduced	type.datetime
education.academic_post.institution	education.academic_institution
event.speech_or_presentation.speech_topic	event.speech_topic
exhibitions.exhibition_run.closed_on	type.datetime
exhibitions.exhibition_run.venue	exhibitions.exhibition_venue
fictional_universe.work_of_fiction.part_of_these_fictional_universes	fictional_universe.fictional_universe
film.film.dubbing_performances	film.dubbing_performance
food.candy_bar.introduced	type.datetime
games.game.origin	location.location
location.census_tract.vac_12_24b	measurement_unit.dated_integer
location.statistical_region.co2_emissions_industrial	location.co2_emission
location.statistical_region.gdp_nominal_per_capita	measurement_unit.dated_money_value
measurement_unit.area_unit.measurement_system	measurement_unit.measurement_system
measurement_unit.unit_of_conductivity.measurement_system	measurement_unit.measurement_system
metropolitan_transit.transit_system.daily_riders	measurement_unit.dated_integer
military.armed_force.military_combatant	military.military_combatant
military.military_person.postings	military.military_posting
opera.opera_role.performer	music.opera_singer
opera.opera_role.role	opera.opera_character
organization.organization_committee_membership.to	type.datetime
people.family_member.family	people.family
pipeline.pipeline.contains_pipelines	pipeline.pipeline
rail.locomotive.owners	rail.locomotive_ownership
religion.religious_leadership_jurisdiction_appointment.from	type.datetime
royalty.system_title_relationship.system	royalty.system_of_nobility
spaceflight.rocket_stage.fuel	spaceflight.rocket_fuel
sports.sports_team_roster.from	type.datetime
tv.tv_program.tvrage_id	type.enumeration
tv.tv_series_episode.writer	tv.tv_writer
visual_art.art_series.subject	visual_art.art_subject
visual_art.visual_art_support.artworks	visual_art.artwork
astronomy.galaxy.diameter	astronomy.apparent_dimension
astronomy.star_system.system_age	type.float
automotive.engine.fuel_delivery	automotive.fuel_delivery_method
automotive.similar_automobile_models.related_model	automotive.model
award.ranking.year	type.datetime
basketball.basketball_player_stats.average_assists	type.float
biology.organism_classification.parent_classifications	biology.organism_classification_placement
book.newspaper_owner.newspapers_owned	book.newspaper
business.holding.issue	business.issue
comic_books.comic_story_printing.story	comic_books.comic_book_story
conferences.conference.proceedings	conferences.conference_proceedings
cricket.cricket_roster_batting.dismissal_type	cricket.dismissal_type
cricket.cricket_team_stats.odi_coach	cricket.cricket_coach
cvg.cvg_designer.games_designed	cvg.computer_videogame
education.education.end_date	type.datetime
education.grade_level.typical_age_maximum	type.int
education.university.local_tuition	measurement_unit.dated_money_value
food.beer.original_gravity	type.float
games.game.genre	games.game_genre
games.game.number_of_players	measurement_unit.integer_range
library.public_library_system.central_library	library.public_library
location.country.calling_code	type.int
location.hud_foreclosure_area.estimated_number_of_mortgages	measurement_unit.dated_integer
location.statistical_region.crude_death_rate_firearms	measurement_unit.dated_ratio
location.statistical_region.gross_reproduction_rate	measurement_unit.dated_float
location.statistical_region.renewable_freshwater_per_capita	measurement_unit.dated_cubic_meters
measurement_unit.magnetic_flux_density_unit.density_in_teslas	type.float
measurement_unit.measurement_system.current_units	measurement_unit.current_unit
measurement_unit.measurement_system.specific_heat_capacity_units	measurement_unit.specific_heat_capacity_unit
medicine.diagnostic_test.includes_tests	medicine.diagnostic_test
military.military_conflict.commanders	military.military_command
military.military_post_use.military_post	military.military_post
military.military_posting.person	military.military_person
spaceflight.bipropellant_rocket_engine.expansion_ratio	type.float
spaceflight.satellite.ceased_operating	type.datetime
symbols.coat_of_arms.marshaled_into	symbols.coat_of_arms
theater.theater_production.producer	theater.theater_producer
travel.travel_destination.guidebooks	travel.guidebook
american_football.football_game.passing	american_football.game_passing_statistics
american_football.forty_yard_dash_time.time	type.float
automotive.trim_level.ground_clearance	type.float
aviation.airport_runway.width	type.float
award.award_judging_term.award	award.award_category
basketball.basketball_position.players	basketball.basketball_player
book.book_edition.contributing_authors	book.author
book.editorial_tenure.editor	book.periodical_editor
book.written_work.previous_in_series	book.written_work
exhibitions.exhibition_subject.exhibitions_created_about_this_subject	exhibitions.exhibition
fashion.designer_label_association.to_date	type.datetime
film.dubbing_performance.language	language.human_language
film.film.other_film_companies	film.film_film_company_relationship
film.film_festival.individual_festivals	film.film_festival_event
government.legislative_committee.subcommittee_of	government.legislative_committee
government.national_anthem_of_a_country.official_anthem_since	type.datetime
location.statistical_region.co2_emissions_mt	measurement_unit.dated_metric_ton
measurement_unit.recurring_money_value.amount	type.float
medicine.symptom.icd_9	common.webpage
olympics.olympic_venue.olympic_games_used_in	olympics.olympic_games
physics.particle_family.parent_class	physics.particle_family
soccer.football_goal.scorer	soccer.football_player
spaceflight.satellite_manufacturer.spacecraft_manufactured	spaceflight.spacecraft
sports.sports_team_owner.teams_owned	sports.professional_sports_team
american_football.football_player.position_s	sports.sports_position
astronomy.astronomical_observatory.telescope_s	astronomy.telescope
aviation.airport.icao	type.enumeration
aviation.airport_runway.end_elevation	type.float
award.award_nomination.ceremony	award.award_ceremony
basketball.basketball_conference.teams	basketball.basketball_team
basketball.basketball_player_career_stats.free_throw_percentage	type.float
computer.file_format.read_by	computer.software
computer.software.compatible_oses	computer.software_compatibility
cricket.cricket_roster_batting.bowled	cricket.cricket_bowler
engineering.power_plug_standard.rated_voltage	type.float
fictional_universe.character_species.characters_of_this_species	fictional_universe.fictional_character
government.election_poll_score.poll	government.election_poll
law.us_patent.inventor	law.inventor
location.location.mean_elevation	type.float
location.statistical_region.crime_rate_motor_vehicle_theft	measurement_unit.dated_ratio
location.statistical_region.mean_age_of_woman_at_childbirth	measurement_unit.dated_float
martial_arts.martial_artist.instructor	martial_arts.martial_artist
medicine.drug_formulation.legal_status	medicine.drug_legal_status
medicine.notable_person_with_medical_condition.condition	medicine.disease
music.composition.subjects	book.book_subject
tv.non_character_role.tv_regular_personal_appearances	tv.tv_regular_personal_appearance
venture_capital.venture_investment.company	venture_capital.venture_funded_company
visual_art.artwork_owner_relationship.purchase_currency	finance.currency
amusement_parks.ride.closed	type.datetime
architecture.architect.architectural_style	architecture.architectural_style
automotive.driveline.trim_levels	automotive.trim_level
aviation.aircraft_status.date	type.datetime
basketball.basketball_player_stats.average_steals	type.float
biology.gene_group.gene	biology.gene_group_membership
biology.taxonomic_authority.taxonomic_placement	biology.organism_classification_placement
book.book.interior_illustrations_by	book.illustrator
business.product_endorsement.product	business.endorsed_product
comic_books.comic_book_genre.stories_in_this_genre	comic_books.comic_book_story
comic_books.comic_book_series.featured_characters	comic_books.comic_book_character
comic_books.comic_book_series.publisher	comic_books.comic_book_publisher
computer.computer.introduced	type.datetime
computer.file_format.extended_to	computer.file_format
education.education.minor	education.field_of_study
fictional_universe.fictional_universe.characters	fictional_universe.fictional_character
food.beer.brewery_brand	food.brewery_brand_of_beer
food.bottled_water.total_dissolved_solids	type.float
geography.body_of_water.islands	geography.island
government.polling_authority.polls	government.election_poll
ice_hockey.hockey_player.hockey_position	ice_hockey.hockey_position
library.public_library.library_system	library.public_library_system
location.census_tract.ns_36_res	measurement_unit.dated_integer
location.statistical_region.crude_cancer_rate_kidney	measurement_unit.dated_ratio
location.statistical_region.services_as_percent_of_gdp	measurement_unit.dated_percentage
measurement_unit.measurement_system.force_moment_units	measurement_unit.force_moment_unit
measurement_unit.monetary_range.currency	finance.currency
medicine.drug_ingredient.active_moiety_of_formulation	medicine.drug_formulation
organization.organization_board_membership.title_old	business.board_member_title
organization.organization_membership.member	organization.organization_member
protected_sites.governing_body_of_protected_sites.protected_sites_governed	protected_sites.protected_site
protected_sites.site_listing_category.listed_sites	protected_sites.natural_or_cultural_site_listing
spaceflight.satellite_orbit_asynchronous.satellite	spaceflight.satellite
sports.multi_event_tournament.participating_countries	sports.sport_country
theater.theater_production.production_staff	theater.theater_production_staff_gig
tv.tv_director.episodes_directed	tv.tv_series_episode
tv.tv_producer_type.episodes_with_this_role	tv.tv_producer_episode_credit
architecture.light_sequence.flash_secs	type.float
architecture.museum.director	architecture.museum_director
architecture.ownership.owner	architecture.architectural_structure_owner
astronomy.galaxy.galaxy_classification_hubble	astronomy.galaxy_classification_code
boxing.boxing_match.fighters	boxing.match_boxer_relationship
cricket.cricket_umpire.accreditions	cricket.cricket_umpire_panel_membership
engineering.mains_power.nominal_voltage	type.float
film.film.gross_revenue	measurement_unit.dated_money_value
film.film.sequel	film.film
film.writer.film	film.film
food.recipe_ingredient.notes	type.text
location.census_tract.vac_3_bus	measurement_unit.dated_integer
measurement_unit.pressure_unit.measurement_system	measurement_unit.measurement_system
medicine.vaccine.developed_by	medicine.vaccine_developer
olympics.olympic_demonstration_medal_honor.medalist	olympics.olympic_athlete
organization.leadership.to	type.datetime
sports.sports_league_draft_pick.pick	type.int
travel.hotel_grading_authority.grades_awarded	travel.hotel_grade
tv.tv_character.appeared_in_tv_episode_segments	tv.tv_segment_performance
american_football.football_coach_position.coaches_holding_this_position	american_football.football_historical_coach_position
architecture.light_color_range.lighthouse_having_color_ranges	architecture.lighthouse
astronomy.star_system.planetary_system	astronomy.star_system_body
aviation.accident_type.aircraft_accidents_of_this_type	aviation.airliner_accident
business.sponsor.sponsorship	business.sponsorship
dataworld.data_task.status	dataworld.data_task_status
digicams.camera_digital_zoom_capability.magnification	type.float
education.educational_institution.mascot	education.school_mascot
engineering.battery_cell_type.battery_sizes	engineering.battery_size_cell_variation
government.canadian_mp.senate_id	type.enumeration
government.us_president.vice_president	government.us_vice_president
location.mailing_address.postal_code	location.postal_code
location.ru_republic.capital	location.citytown
measurement_unit.adjusted_money_value.measurement_value	type.float
measurement_unit.magnetic_flux_unit.flux_in_webers	type.float
medicine.drug.part_of_compound_drug	medicine.compound_drug
medicine.drug_formulation.drug_category	medicine.drug_formulation_category
medicine.drug_ingredient.more_general_ingredient	medicine.drug_ingredient
military.military_post_use.armed_force	military.armed_force
people.group_membership.from	type.datetime
projects.project_role.projects	projects.project_participation
sports.defunct_sports_team.active	measurement_unit.time_interval
tv.tv_subject.tv_programs	tv.tv_program
astronomy.orbital_relationship.orbited_by	astronomy.orbital_relationship
automotive.trim_level.rear_shoulder_room	type.float
aviation.aircraft_manufacturer.aircraft_models_made	aviation.aircraft_model
award.long_list_nomination.notes_description	type.text
award.ranked_list.year_inaugurated	type.datetime
basketball.basketball_player_career_stats.average_steals	type.float
biology.hybrid.parent_classifications	biology.hybrid_parentage
biology.plant_disease_conditions.plant_disease_triangle	biology.plant_disease_triangle
book.journal_publication.volume	type.rawstring
business.company_product_relationship.to_date	type.datetime
cricket.cricket_match_type.maximum_duration	type.float
cricket.cricket_roster_bowling.overs	type.float
cvg.cvg_platform.games	cvg.computer_videogame
film.film.directed_by	film.director
finance.currency.currency_code	type.text
games.game_publisher.games_published	games.game
language.human_language.region	location.location
location.statistical_region.arithmetic_population_density	measurement_unit.dated_float
location.statistical_region.crime_rate_property_crime	measurement_unit.dated_ratio
location.uk_statistical_location.ons_code	type.enumeration
measurement_unit.dated_index_value.date	type.datetime
medicine.survival_rate.rate	type.float
military.casualties.type_of_casualties	military.casualties_type
military.military_post_use.to_date	type.datetime
music.album.genre	music.genre
people.appointed_role.nomination	people.appointment_nomination
people.family.rise_to_prominence	time.event
people.person.parents	people.person
people.place_lived.person	people.person
rail.railway_type_relationship.railway	rail.railway
royalty.system_order_relationship.from	type.datetime
spaceflight.rocket.launch_sites	spaceflight.rocket_launch_site
sports.team_venue_relationship.to	type.datetime
tv.non_character_role.tv_guest_personal_appearances	tv.tv_guest_personal_appearance
tv.tv_segment_personal_appearance.appearance_type	tv.non_character_role
atom.feed.links	atom.feed_link
automotive.privately_owned_vehicle.owner	people.person
automotive.trim_level.top_speed	type.float
biology.organism_classification.latest_fossil_record	time.geologic_time_period
book.journal.individual_price	measurement_unit.dated_money_value
broadcast.tv_station.facility_id	type.int
business.customer.supplier	business.business_operation
comic_books.comic_book_story.genre	comic_books.comic_book_genre
cricket.cricket_bowling_pace.max_speed_kmph	type.int
