zoos.animal_captivity.zoo	zoos.animal_captivity
american_football.player_rushing_statistics.touchdown_on_longest_carry	american_football.player_rushing_statistics
architecture.occupancy.from	architecture.occupancy
astronomy.meteoric_composition.meteorites	astronomy.meteoric_composition
astronomy.telescope_type.higher_classification	astronomy.telescope_type
aviation.airline.icao_airline_designator	aviation.airline
award.competition_type.competitions_of_this_type	award.competition_type
biology.gene_ontology_group.narrower_term	biology.gene_ontology_group
business.asset_ownership.owned_asset	business.asset_ownership
business.company_name_change.start_date	business.company_name_change
comic_strips.comic_strip.date_of_last_strip	comic_strips.comic_strip
computer.programming_language_designer.languages_designed	computer.programming_language_designer
digicams.digital_camera.optical_zoom	digicams.digital_camera
dining.restaurant_chef_association.to_date	dining.restaurant_chef_association
education.educational_institution.school_magazines	education.educational_institution
education.educational_institution.total_enrollment	education.educational_institution
engineering.battery_size.shape_format	engineering.battery_size
event.disaster.fatalities	event.disaster
event.disaster.surviving_structures	event.disaster
fashion.clothing_size.article_of_clothing	fashion.clothing_size
fictional_universe.fictional_universe.organizations	fictional_universe.fictional_universe
interests.interest.people_with_this_interest	interests.interest
location.statistical_region.gdp_current_ppp_per_capita	location.statistical_region
location.statistical_region.household_consumption_expenditure_as_percent_of_gdp	location.statistical_region
measurement_unit.measurement_system.volumetric_heat_capacity_units	measurement_unit.measurement_system
medicine.drug_dosage_flavor.drugs_with_this_flavor	medicine.drug_dosage_flavor
meteorology.cloud_classification.minimum_altitude	meteorology.cloud_classification
meteorology.tropical_cyclone_season.total_damages	meteorology.tropical_cyclone_season
military.armed_force.sub_division_of	military.armed_force
nytimes.topic.uri	nytimes.topic
rail.steam_locomotive_wheel_configuration.locomotive_classes	rail.steam_locomotive_wheel_configuration
soccer.football_league_participation.to	soccer.football_league_participation
tv.sequence_of_tv_episode_segments.segments	tv.sequence_of_tv_episode_segments
visual_art.artwork.artist	visual_art.artwork
astronomy.galactic_super_cluster.galaxy_clusters	astronomy.galactic_super_cluster
basketball.basketball_team_stats.assists	basketball.basketball_team_stats
book.editorial_tenure.to	book.editorial_tenure
book.periodical_format_period.periodical	book.periodical_format_period
book.periodical_publication_date.additional_date_info	book.periodical_publication_date
business.consumer_product.product_number	business.consumer_product
cvg.computer_videogame.peripheral_classes_supported	cvg.computer_videogame
digicams.image_stabilization_type.digital_camera	digicams.image_stabilization_type
distilled_spirits.infused_spirit.producer	distilled_spirits.infused_spirit
government.form_of_government.countries	government.form_of_government
language.language_writing_type.writing_systems	language.language_writing_type
location.metropolitan_area.anchor_city	location.metropolitan_area
location.statistical_region.imports_as_percent_of_gdp	location.statistical_region
location.statistical_region.minimum_wage	location.statistical_region
measurement_unit.dimension.instruments	measurement_unit.dimension
measurement_unit.dimensions.height_meters	measurement_unit.dimensions
measurement_unit.money_value.currency	measurement_unit.money_value
medicine.drug_formulation.dosage_form	medicine.drug_formulation
medicine.medical_trial.phase	medicine.medical_trial
music.music_video_performance.performance_note	music.music_video_performance
music.recording.artist	music.recording
organization.organization.headquarters	organization.organization
royalty.chivalric_order_relationship.system_of_nobility	royalty.chivalric_order_relationship
royalty.kingdom.rulers	royalty.kingdom
symbols.coat_of_arms.coronet	symbols.coat_of_arms
time.time_zone.offset_from_uct	time.time_zone
tv.tv_producer_episode_credit.producer	tv.tv_producer_episode_credit
visual_art.visual_art_form.artworks	visual_art.visual_art_form
astronomy.meteor_shower_occurrence.zenith_hourly_rate	astronomy.meteor_shower_occurrence
astronomy.meteorite.meteorite_fall_geolocation	astronomy.meteorite
atom.feed_item.feed	atom.feed_item
automotive.manufacturing_plant_model_relationship.to	automotive.manufacturing_plant_model_relationship
automotive.trim_level.height	automotive.trim_level
basketball.basketball_player_career_stats.assists1	basketball.basketball_player_career_stats
business.trade_union.professions_represented	business.trade_union
celebrities.romantic_relationship.start_date	celebrities.romantic_relationship
chess.chess_game.location	chess.chess_game
digicams.digital_camera.released	digicams.digital_camera
education.student_teacher_ratio.date	education.student_teacher_ratio
exhibitions.exhibition.exhibits	exhibitions.exhibition
film.film_regional_release_date.release_date	film.film_regional_release_date
food.food.nutrients	food.food
food.nutrient.usda_id	food.nutrient
games.game.derived_from	games.game
geography.body_of_water.volume	geography.body_of_water
geography.glacier.length	geography.glacier
law.constitutional_amendment.constitution	law.constitutional_amendment
measurement_unit.catalytic_activity_unit.activity_in_katals	measurement_unit.catalytic_activity_unit
measurement_unit.electric_charge_density_unit.density_in_coulombs_per_cubic_meter	measurement_unit.electric_charge_density_unit
media_common.quotation.spoken_by_character	media_common.quotation
medicine.drug_administration_route.route_of	medicine.drug_administration_route
medicine.drug_pregnancy_category.drug_formulation	medicine.drug_pregnancy_category
medicine.hospital.medical_specialties	medicine.hospital
medicine.manufactured_drug_form.patents	medicine.manufactured_drug_form
metropolitan_transit.transit_system.transit_lines	metropolitan_transit.transit_system
military.armed_force.units	military.armed_force
military.military_service.military_person	military.military_service
music.composition.composer	music.composition
music.concert_tour.gross_proceeds	music.concert_tour
olympics.olympic_athlete_affiliation.olympics	olympics.olympic_athlete_affiliation
olympics.olympic_games.number_of_events	olympics.olympic_games
people.family.members	people.family
rail.railway.length	rail.railway
royalty.chivalric_order_position_tenure.until	royalty.chivalric_order_position_tenure
sports.sports_award.team	sports.sports_award
symbols.coat_of_arms.order	symbols.coat_of_arms
transportation.bridge.longest_span	transportation.bridge
tv.tv_crewmember.tv_episodes_crewed	tv.tv_crewmember
tv.tv_series_season.episodes	tv.tv_series_season
american_football.player_rushing_statistics.team	american_football.player_rushing_statistics
architecture.light_attributes.light_type	architecture.light_attributes
astronomy.star_system.dwarf_planets	astronomy.star_system
automotive.opt_trim_relationship.option_id	automotive.opt_trim_relationship
automotive.trim_level.options	automotive.trim_level
biology.amino_acid.codons	biology.amino_acid
book.magazine_issue.cover_artist	book.magazine_issue
boxing.match_boxer_relationship.winner_won	boxing.match_boxer_relationship
cricket.cricket_roster_keeping.roster	cricket.cricket_roster_keeping
cvg.game_character.games	cvg.game_character
dataworld.data_tool.used_by_tool	dataworld.data_tool
dataworld.property_value_assignment.value_if_topic	dataworld.property_value_assignment
fashion.weave.textiles_of_this_weave	fashion.weave
geography.glacier.thickness	geography.glacier
location.partial_containment_relationship.partially_contains	location.partial_containment_relationship
measurement_unit.specific_energy_unit.measurement_system	measurement_unit.specific_energy_unit
measurement_unit.surface_tension_unit.measurement_system	measurement_unit.surface_tension_unit
medicine.contraindication.contraindication_for	medicine.contraindication
music.engineer.releases_engineered	music.engineer
music.instrument.instrumentalists	music.instrument
pipeline.vote.vote_value	pipeline.vote
protected_sites.protected_site.system	protected_sites.protected_site
rail.railway_gauge_relationship.to_date	rail.railway_gauge_relationship
religion.religion.places_of_worship_historical	religion.religion
royalty.order_of_chivalry.higher_order	royalty.order_of_chivalry
soccer.football_disciplinary_action.player	soccer.football_disciplinary_action
visual_art.artwork_owner_relationship.artwork	visual_art.artwork_owner_relationship
automotive.engine.forced_induction	automotive.engine
